3; 709; 2127; 0,076700
2; 1069; 2138; 0,066400
19; 113; 2147; 5,386600
7; 307; 2149; 0,078200
5; 431; 2155; 0,078400
3; 719; 2157; 0,080200
17; 127; 2159; 4,232500
5; 433; 2165; 0,094100
11; 197; 2167; 1,284800
13; 167; 2171; 2,444400
41; 53; 2173; 13,638800
2; 1087; 2174; 0,065100
7; 311; 2177; 0,080200
3; 727; 2181; 0,082400
2; 1091; 2182; 0,065800
37; 59; 2183; 12,499500
2; 1093; 2186; 0,104300
11; 199; 2189; 1,212600
7; 313; 2191; 0,107800
2; 1097; 2194; 0,089500
5; 439; 2195; 0,068300
3; 733; 2199; 0,139600
31; 71; 2201; 9,623000
2; 1103; 2206; 0,130700
47; 47; 2209; 16,828800
5; 443; 2215; 0,082600
3; 739; 2217; 0,077500
2; 1109; 2218; 0,061500
7; 317; 2219; 0,069000
17; 131; 2227; 4,285000
3; 743; 2229; 0,072400
23; 97; 2231; 6,887000
2; 1117; 2234; 0,083300
5; 449; 2245; 0,123300
2; 1123; 2246; 0,062900
13; 173; 2249; 2,506900
3; 751; 2253; 0,134700
37; 61; 2257; 11,462700
2; 1129; 2258; 0,087600
31; 73; 2263; 9,931900
3; 757; 2271; 0,084800
43; 53; 2279; 15,499900
3; 761; 2283; 0,098400
5; 457; 2285; 0,109500
29; 79; 2291; 8,183300
2; 1151; 2302; 0,074500
47; 49; 2303; 17,507900
5; 461; 2305; 0,088400
2; 1153; 2306; 0,113600
3; 769; 2307; 0,095200
5; 463; 2315; 0,076600
7; 331; 2317; 0,078600
3; 773; 2319; 0,081100
11; 211; 2321; 1,238700
23; 101; 2323; 6,713700
2; 1163; 2326; 0,071200
13; 179; 2327; 2,563900
17; 137; 2329; 4,279000
5; 467; 2335; 0,076100
2; 1171; 2342; 0,072900
13; 181; 2353; 2,420900
7; 337; 2359; 0,109100
3; 787; 2361; 0,070100
2; 1181; 2362; 0,063600
17; 139; 2363; 4,114200
23; 103; 2369; 6,866000
2; 1187; 2374; 0,071200
2; 1193; 2386; 0,095600
3; 797; 2391; 0,068500
5; 479; 2395; 0,076300
2; 1201; 2402; 0,099800
37; 65; 2405; 11,503900
29; 83; 2407; 8,143200
73; 33; 2409; 26,570900
19; 127; 2413; 5,520800
41; 59; 2419; 13,255100
269; 9; 2421; 94,197200
2; 1213; 2426; 0,084700
3; 809; 2427; 0,090600
7; 347; 2429; 0,077600
3; 811; 2433; 0,075800
2; 1217; 2434; 0,116400
5; 487; 2435; 0,066000
7; 349; 2443; 0,089800
2; 1223; 2446; 0,067400
31; 79; 2449; 9,503400
11; 223; 2453; 1,185600
5; 491; 2455; 0,075700
2; 1229; 2458; 0,079700
23; 107; 2461; 6,662500
2; 1231; 2462; 0,063600
3; 821; 2463; 0,063900
3; 823; 2469; 0,074100
7; 353; 2471; 0,107100
2; 1237; 2474; 0,082900
37; 67; 2479; 11,268800
3; 827; 2481; 0,072000
13; 191; 2483; 2,533300
3; 829; 2487; 0,071600
19; 131; 2489; 5,766700
47; 53; 2491; 16,075600
5; 499; 2495; 0,074300
11; 227; 2497; 1,245200
2; 1249; 2498; 0,104500
